file,line,type,commit,author,date,time,timezone,datetime,depth,length
index.js,9,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,17
index.js,10,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,1,24
index.js,11,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,2,2
index.js,12,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,3,55
index.js,13,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,3,55
index.js,14,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,3,49
index.js,15,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,3,49
index.js,16,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,2,3
index.js,17,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,1,0
index.js,18,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,0
index.html,1,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,13
index.html,2,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,14
index.html,3,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,4
index.html,4,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,20
index.html,5,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,68
index.html,6,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,63
index.html,7,html,7f144a90,gabrielborjas,2026-04-03,20:15:00,-07:00,2026-04-03T20:15:00-07:00,2,38
index.html,8,html,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,2,45
index.html,9,html,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,50
index.html,10,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,5
index.html,11,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,4
index.html,12,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,27
index.html,13,html,6ced664f,gabrielborjas,2026-04-03,21:29:56,-07:00,2026-04-03T21:29:56-07:00,2,98
index.html,14,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,1
index.html,15,html,7f144a90,gabrielborjas,2026-04-03,20:15:00,-07:00,2026-04-03T20:15:00-07:00,2,158
index.html,16,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,1,2
index.html,17,html,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,0
index.html,18,html,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,1,22
index.html,19,html,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,2,28
index.html,20,html,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,22
index.html,21,html,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,20
index.html,22,html,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,49
index.html,23,html,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,4
index.html,24,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,2,0
index.html,25,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,5
index.html,26,html,8f444f9d,gabrielborjas,2026-04-03,19:51:04,-07:00,2026-04-03T19:51:04-07:00,0,5
global.js,1,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,0,26
global.js,2,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,0,41
global.js,3,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,1,52
global.js,4,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,0,0
global.js,5,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,0,0
global.js,6,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,28
global.js,7,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,33
global.js,8,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,71
global.js,9,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,3
global.js,10,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,11,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,39
global.js,12,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,13,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,88
global.js,14,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,3
global.js,15,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,14
global.js,16,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,17,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,11
global.js,18,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,25
global.js,19,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,38
global.js,20,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,36
global.js,21,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,34
global.js,22,js,00000000,Not Committed Yet,2026-05-08,13:44:47,-07:00,2026-05-08T13:44:47-07:00,1,30
global.js,23,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,59
global.js,24,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,25,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,26,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,38
global.js,27,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,25
global.js,28,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,29,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,20
global.js,30,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,14
global.js,31,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,18
global.js,32,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,33,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,1,52
global.js,34,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,35,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,34
global.js,36,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,11
global.js,37,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,20
global.js,38,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,12
global.js,39,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,40,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,90
global.js,41,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,42,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,29
global.js,43,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,2,18
global.js,44,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,0
global.js,45,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,46,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,47,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,48,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,31
global.js,49,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,11
global.js,50,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,27
global.js,51,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,2,4
global.js,52,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,2,6
global.js,53,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,3,43
global.js,54,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,3,34
global.js,55,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,3,32
global.js,56,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,2,7
global.js,57,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,7
global.js,58,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,59,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,60,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,58
global.js,61,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,62,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,36
global.js,63,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,70
global.js,64,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,25
global.js,65,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,66,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,0
global.js,67,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,34
global.js,68,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,39
global.js,69,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,70,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,71,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,48
global.js,72,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,44
global.js,73,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,1,33
global.js,74,js,e7c840ff,gabrielborjas,2026-04-17,23:08:31,-07:00,2026-04-17T23:08:31-07:00,0,1
global.js,75,js,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,0,0
global.js,76,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,36
global.js,77,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,3
global.js,78,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,39
global.js,79,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,32
global.js,80,js,9fd068eb,gabrielborjas,2026-04-17,13:45:04,-07:00,2026-04-17T13:45:04-07:00,0,0
global.js,81,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,17
global.js,82,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,3,66
global.js,83,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,0
global.js,84,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,0
global.js,85,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,33
global.js,86,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,10
global.js,87,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,0
global.js,88,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,15
global.js,89,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,2,59
global.js,90,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,0
global.js,91,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,0
global.js,92,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,0
global.js,93,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,79
global.js,94,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,1,30
global.js,95,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,1,0
global.js,96,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,1,27
global.js,97,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,2,48
global.js,98,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,2,19
global.js,99,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,3,49
global.js,100,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,3,49
global.js,101,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,3,3
global.js,102,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,4,27
global.js,103,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,4,44
global.js,104,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,3,4
global.js,105,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,2,0
global.js,106,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,2,36
global.js,107,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,1,1
global.js,108,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,0
global.js,109,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,0
global.js,110,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,47
global.js,111,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,1,59
global.js,112,js,3bf3f21f,gabrielborjas,2026-04-23,18:45:03,-07:00,2026-04-23T18:45:03-07:00,0,0
resume/index.html,1,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,13
resume/index.html,2,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,14
resume/index.html,3,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,4
resume/index.html,4,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,20
resume/index.html,5,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,68
resume/index.html,6,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,19
resume/index.html,7,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,41
resume/index.html,8,html,b6b54af8,gabrielborjas,2026-04-17,14:42:58,-07:00,2026-04-17T14:42:58-07:00,2,48
resume/index.html,9,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,5
resume/index.html,10,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,4
resume/index.html,11,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,13
resume/index.html,12,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,7
resume/index.html,13,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,14
resume/index.html,14,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,73
resume/index.html,15,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,8
resume/index.html,16,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,0
resume/index.html,17,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,7
resume/index.html,18,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,16
resume/index.html,19,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,7
resume/index.html,20,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,11
resume/index.html,21,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,25
resume/index.html,22,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,95
resume/index.html,23,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,8
resume/index.html,24,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,8
resume/index.html,25,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,0
resume/index.html,26,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,7
resume/index.html,27,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,17
resume/index.html,28,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,7
resume/index.html,29,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,28
resume/index.html,30,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,91
resume/index.html,31,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,2
resume/index.html,32,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,4,56
resume/index.html,33,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,4,50
resume/index.html,34,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,3
resume/index.html,35,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,8
resume/index.html,36,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,8
resume/index.html,37,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,0
resume/index.html,38,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,7
resume/index.html,39,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,13
resume/index.html,40,html,60f670af,gabrielborjas,2026-04-10,21:07:54,-07:00,2026-04-10T21:07:54-07:00,2,17
resume/index.html,41,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,11
resume/index.html,42,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,10
resume/index.html,43,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,13
resume/index.html,44,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,3,10
resume/index.html,45,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,3
resume/index.html,46,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,1,8
resume/index.html,47,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,2,0
resume/index.html,48,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,5
resume/index.html,49,html,cc829328,gabrielborjas,2026-04-03,21:49:21,-07:00,2026-04-03T21:49:21-07:00,0,5
projects/projects.js,1,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,55
projects/projects.js,2,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,63
projects/projects.js,3,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,0
projects/projects.js,4,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,55
projects/projects.js,5,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,60
projects/projects.js,6,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,48
projects/projects.js,7,js,e97b656e,gabrielborjas,2026-04-23,17:14:50,-07:00,2026-04-23T17:14:50-07:00,0,62
projects/projects.js,8,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,56
projects/projects.js,9,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,0
projects/projects.js,10,js,52996580,gabrielborjas,2026-05-02,22:28:04,-07:00,2026-05-02T22:28:04-07:00,0,13
projects/projects.js,11,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,0,21
projects/projects.js,12,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,0,47
projects/projects.js,13,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,0,57
projects/projects.js,14,js,52996580,gabrielborjas,2026-05-02,22:28:04,-07:00,2026-05-02T22:28:04-07:00,0,0
projects/projects.js,15,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,0,38
projects/projects.js,16,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,1,29
projects/projects.js,17,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,2,12
projects/projects.js,18,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,2,14
projects/projects.js,19,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,2,12
projects/projects.js,20,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,1,0
projects/projects.js,21,js,52996580,gabrielborjas,2026-05-02,22:28:04,-07:00,2026-05-02T22:28:04-07:00,0,0
projects/projects.js,22,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,1,50
projects/projects.js,23,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,2,35
projects/projects.js,24,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,1,1
projects/projects.js,25,js,47d0371c,gabrielborjas,2026-05-02,22:23:41,-07:00,2026-05-02T22:23:41-07:00,0,0
projects/projects.js,26,js,52e66084,gabrielborjas,2026-05-02,22:37:10,-07:00,2026-05-02T22:37:10-07:00,1,53
